Expiry Time,Risk-Free Rate,Volatility,Strike Price,Original Method Price,Optimized Method Price,Basis,Call Flag,Original Computation Time,Optimized Computation Time
5,0.02,0.5,102,21.2504,42.6532,0,1,26.101,35.4775
5,0.02,0.5,102,21.2504,46.5755,1,1,26.101,55.2327
5,0.02,0.5,102,21.2504,45.8019,2,1,26.101,53.0944
5,0.02,0.5,105,26.1173,47.5578,0,1,25.5432,35.0975
5,0.02,0.5,105,26.1173,43.5093,1,1,25.5432,55.6751
5,0.02,0.5,105,26.1173,43.9161,2,1,25.5432,53.086
5,0.02,0.5,110,22.2456,43.9243,0,1,24.5414,35.1368
5,0.02,0.5,110,22.2456,43.7306,1,1,24.5414,55.0545
5,0.02,0.5,110,22.2456,42.4279,2,1,24.5414,52.8876
5,0.02,0.5,120,22.5667,40.0456,0,1,23.301,35.1895
5,0.02,0.5,120,22.5667,38.8988,1,1,23.301,55.159
5,0.02,0.5,120,22.5667,39.8801,2,1,23.301,52.8326
5,0.02,0.5,150,22.605,367.783,0,1,19.9015,35.3974
5,0.02,0.5,150,22.605,32.7182,1,1,19.9015,55.0619
5,0.02,0.5,150,22.605,32.9032,2,1,19.9015,53.0683
5,0.02,0.5,98,32.2456,34.9258,0,0,33.5713,35.6663
5,0.02,0.5,98,32.2456,66.609,1,0,33.5713,55.1213
5,0.02,0.5,98,32.2456,66.9114,2,0,33.5713,53.2322
5,0.02,0.5,95,30.4789,32.4702,0,0,32.9712,35.3525
5,0.02,0.5,95,30.4789,65.4612,1,0,32.9712,55.5237
5,0.02,0.5,95,30.4789,64.3023,2,0,32.9712,52.7877
5,0.02,0.5,90,27.5417,29.8187,0,0,31.9201,36.6037
5,0.02,0.5,90,27.5417,60.945,1,0,31.9201,55.4129
5,0.02,0.5,90,27.5417,61.1789,2,0,31.9201,54.4256
5,0.02,0.5,80,22.4399,23.5791,0,0,29.9098,36.5902
5,0.02,0.5,80,22.4399,54.3973,1,0,29.9098,55.9048
5,0.02,0.5,80,22.4399,54.8133,2,0,29.9098,53.9139
5,0.02,0.5,50,8.73762,9.43762,0,0,22.2921,35.2578
5,0.02,0.5,50,8.73762,34.0483,1,0,22.2921,55.153
5,0.02,0.5,50,8.73762,33.8883,2,0,22.2921,52.8653
5,0.03,0.1,102,16.1796,15.6022,0,1,32.8796,24.0987
5,0.03,0.1,102,16.1796,15.7661,1,1,32.8796,36.6161
5,0.03,0.1,102,16.1796,15.9187,2,1,32.8796,32.6844
5,0.03,0.1,105,13.5674,14.3873,0,1,29.9032,24.0348
5,0.03,0.1,105,13.5674,14.3581,1,1,29.9032,36.4814
5,0.03,0.1,105,13.5674,14.0334,2,1,29.9032,33.5944
5,0.03,0.1,110,10.8932,11.6095,0,1,25.9474,24.0395
5,0.03,0.1,110,10.8932,11.4314,1,1,25.9474,36.5931
5,0.03,0.1,110,10.8932,11.5719,2,1,25.9474,33.4901
5,0.03,0.1,120,6.58283,7.57942,0,1,20.188,24.2876
5,0.03,0.1,120,6.58283,7.60007,1,1,20.188,36.54
5,0.03,0.1,120,6.58283,7.64785,2,1,20.188,33.0742
5,0.03,0.1,150,1.32832,1.67497,0,1,10.6506,24.0255
5,0.03,0.1,150,1.32832,1.61332,1,1,10.6506,36.5216
5,0.03,0.1,150,1.32832,1.55547,2,1,10.6506,33.3994
5,0.03,0.1,98,4.18945,2.62255,0,0,23.9998,24.3594
5,0.03,0.1,98,4.18945,27.9671,1,0,23.9998,36.5655
5,0.03,0.1,98,4.18945,27.4771,2,0,23.9998,32.7681
5,0.03,0.1,95,3.03001,2.47658,0,0,21.4256,24.4647
5,0.03,0.1,95,3.03001,27.8614,1,0,21.4256,36.8993
5,0.03,0.1,95,3.03001,27.9564,2,0,21.4256,33.5183
5,0.03,0.1,90,1.65503,1.22013,0,0,18.1395,24.0629
5,0.03,0.1,90,1.65503,25.0271,1,0,18.1395,36.1829
5,0.03,0.1,90,1.65503,26.314,2,0,18.1395,33.3376
5,0.03,0.1,80,0.552403,0.338329,0,0,13.4486,24.1726
5,0.03,0.1,80,0.552403,22.8063,1,0,13.4486,36.43
5,0.03,0.1,80,0.552403,22.8703,2,0,13.4486,33.1644
5,0.03,0.1,50,4.06222e-05,0.192595,0,0,3.55808,4.80544
5,0.03,0.1,50,4.06222e-05,0.294978,1,0,3.55808,5.09564
5,0.03,0.1,50,4.06222e-05,0.294978,2,0,3.55808,5.02501
5,0.03,0.2,102,22.2608,23.3529,0,1,30.3063,29.0869
5,0.03,0.2,102,22.2608,23.3615,1,1,30.3063,44.5225
5,0.03,0.2,102,22.2608,23.5801,2,1,30.3063,41.7943
5,0.03,0.2,105,20.6699,21.76,0,1,28.6097,29.0917
5,0.03,0.2,105,20.6699,21.6502,1,1,28.6097,44.5766
5,0.03,0.2,105,20.6699,21.625,2,1,28.6097,41.9631
5,0.03,0.2,110,17.7027,19.7359,0,1,26.643,29.2721
5,0.03,0.2,110,17.7027,20.1601,1,1,26.643,44.5675
5,0.03,0.2,110,17.7027,20.0421,2,1,26.643,41.4794
5,0.03,0.2,120,13.8904,16.7717,0,1,22.7889,28.8632
5,0.03,0.2,120,13.8904,17.0399,1,1,22.7889,44.4479
5,0.03,0.2,120,13.8904,16.3402,2,1,22.7889,41.7788
5,0.03,0.2,150,7.11249,8.88679,0,1,16.5161,29.6325
5,0.03,0.2,150,7.11249,8.50574,1,1,16.5161,44.8016
5,0.03,0.2,150,7.11249,8.73726,2,1,16.5161,41.7718
5,0.03,0.2,98,12.1329,9.34829,0,0,28.4088,28.8972
5,0.03,0.2,98,12.1329,44.1359,1,0,28.4088,44.213
5,0.03,0.2,98,12.1329,45.0767,2,0,28.4088,41.9179
5,0.03,0.2,95,10.5911,8.46814,0,0,26.751,28.9416
5,0.03,0.2,95,10.5911,43.0033,1,0,26.751,44.3939
5,0.03,0.2,95,10.5911,42.3858,2,0,26.751,41.2902
5,0.03,0.2,90,8.48856,6.71613,0,0,24.5081,28.9662
5,0.03,0.2,90,8.48856,41.2619,1,0,24.5081,44.6648
5,0.03,0.2,90,8.48856,40.7219,2,0,24.5081,41.603
5,0.03,0.2,80,4.84316,36.4693,1,0,20.1678,44.5337
5,0.03,0.2,80,4.84316,4.07176,0,0,20.1678,28.8397
5,0.03,0.2,80,4.84316,36.3893,2,0,20.1678,41.5605
5,0.03,0.2,50,0.382751,0.32856,0,0,9.94596,28.8466
5,0.03,0.2,50,0.382751,23.1583,1,0,9.94596,44.8985
5,0.03,0.2,50,0.382751,22.8533,2,0,9.94596,41.6675
5,0.03,0.3,102,22.8322,32.2538,0,1,28.7086,31.1758
5,0.03,0.3,102,22.8322,31.6668,1,1,28.7086,48.8396
5,0.03,0.3,102,22.8322,32.2033,2,1,28.7086,46.0952
5,0.03,0.3,105,21.3914,30.5364,1,1,27.6119,48.8614
5,0.03,0.3,105,21.3914,30.604,0,1,27.6119,31.4043
5,0.03,0.3,105,21.3914,30.1722,2,1,27.6119,46.2469
5,0.03,0.3,110,17.829,28.1548,0,1,26.2249,31.3772
5,0.03,0.3,110,17.829,28.007,1,1,26.2249,48.8612
5,0.03,0.3,110,17.829,27.7567,2,1,26.2249,46.4417
5,0.03,0.3,120,16.288,25.5429,0,1,23.7934,31.6514
5,0.03,0.3,120,16.288,24.6481,1,1,23.7934,48.5642
5,0.03,0.3,120,16.288,24.9127,2,1,23.7934,46.241
5,0.03,0.3,150,12.2854,17.8385,0,1,18.6041,31.4711
5,0.03,0.3,150,12.2854,17.3543,1,1,18.6041,48.6421
5,0.03,0.3,150,12.2854,16.4801,2,1,18.6041,46.4722
5,0.03,0.3,98,18.9861,17.0434,0,0,30.4815,31.3518
5,0.03,0.3,98,18.9861,52.5538,1,0,30.4815,48.3894
5,0.03,0.3,98,18.9861,53.2885,2,0,30.4815,46.1626
5,0.03,0.3,95,17.5811,15.7203,0,0,29.5147,31.6405
5,0.03,0.3,95,17.5811,52.6735,1,0,29.5147,49.158
5,0.03,0.3,95,17.5811,52.7115,2,0,29.5147,46.659
5,0.03,0.3,90,14.7737,13.5467,0,0,27.6872,31.4785
5,0.03,0.3,90,14.7737,49.1723,1,0,27.6872,48.7841
5,0.03,0.3,90,14.7737,48.8573,2,0,27.6872,46.1432
5,0.03,0.3,80,10.8269,9.84344,0,0,24.23,31.723
5,0.03,0.3,80,10.8269,43.0288,1,0,24.23,48.4464
5,0.03,0.3,80,10.8269,43.4767,2,0,24.23,46.1104
5,0.03,0.3,50,2.32102,2.07516,0,0,15.2872,31.3912
5,0.03,0.3,50,2.32102,27.5429,1,0,15.2872,49.0511
5,0.03,0.3,50,2.32102,26.803,2,0,15.2872,45.7252
5,0.03,0.4,102,24.8804,38.1161,0,1,27.592,33.3749
5,0.03,0.4,102,24.8804,39.3415,1,1,27.592,51.6734
5,0.03,0.4,102,24.8804,38.8347,2,1,27.592,49.3946
5,0.03,0.4,105,22.7441,39.4264,0,1,26.6874,33.2996
5,0.03,0.4,105,22.7441,38.9475,1,1,26.6874,51.5493
5,0.03,0.4,105,22.7441,38.6184,2,1,26.6874,49.5806
5,0.03,0.4,110,23.5809,34.0587,0,1,25.628,33.2681
5,0.03,0.4,110,23.5809,37.7515,1,1,25.628,51.9361
5,0.03,0.4,110,23.5809,36.176,2,1,25.628,49.4133
5,0.03,0.4,120,19.4009,33.2436,0,1,23.874,33.2278
5,0.03,0.4,120,19.4009,32.4466,1,1,23.874,52.0718
5,0.03,0.4,120,19.4009,32.769,2,1,23.874,49.3531
5,0.03,0.4,150,18.2783,26.3023,0,1,19.7943,33.4227
5,0.03,0.4,150,18.2783,26.8842,1,1,19.7943,51.4947
5,0.03,0.4,150,18.2783,26.5959,2,1,19.7943,49.012
5,0.03,0.4,98,24.5497,24.6531,0,0,32.0802,33.4289
5,0.03,0.4,98,24.5497,59.8254,2,0,32.0802,49.4522
5,0.03,0.4,98,24.5497,60.0603,1,0,32.0802,52.0004
5,0.03,0.4,95,22.5546,22.9555,0,0,30.9948,33.9299
5,0.03,0.4,95,22.5546,57.1287,1,0,30.9948,51.4726
5,0.03,0.4,95,22.5546,57.4137,2,0,30.9948,49.1516
5,0.03,0.4,90,20.3243,20.8166,0,0,29.754,33.6561
5,0.03,0.4,90,20.3243,55.2919,1,0,29.754,51.878
5,0.03,0.4,90,20.3243,55.1119,2,0,29.754,49.5652
5,0.03,0.4,80,15.9287,16.1023,0,0,27.9801,34.112
5,0.03,0.4,80,15.9287,48.5164,1,0,27.9801,51.6094
5,0.03,0.4,80,15.9287,48.8123,2,0,27.9801,49.4523
5,0.03,0.4,50,5.07754,5.45388,0,0,18.9251,33.5197
5,0.03,0.4,50,5.07754,31.0477,1,0,18.9251,52.2565
5,0.03,0.4,50,5.07754,30.4327,2,0,18.9251,49.4288
5,0.03,0.5,102,25.0796,48.8274,0,1,26.3136,34.6782
5,0.03,0.5,102,25.0796,46.4154,1,1,26.3136,54.3488
5,0.03,0.5,102,25.0796,46.4196,2,1,26.3136,52.1149
5,0.03,0.5,105,26.3477,45.6689,0,1,25.7903,34.5808
5,0.03,0.5,105,26.3477,46.0352,1,1,25.7903,54.3257
5,0.03,0.5,105,26.3477,45.2441,2,1,25.7903,51.3833
5,0.03,0.5,110,27.4365,45.2571,2,1,25.1836,51.918
5,0.03,0.5,110,27.4365,45.2858,1,1,25.1836,54.2618
5,0.03,0.5,110,27.4365,44.8106,0,1,25.1836,35.0698
5,0.03,0.5,120,22.8002,4.75012e+26,0,1,23.4113,34.9938
5,0.03,0.5,120,22.8002,40.1864,1,1,23.4113,54.1879
5,0.03,0.5,120,22.8002,42.0553,2,1,23.4113,52.2193
5,0.03,0.5,150,22.9203,37.1857,0,1,20.3019,34.5804
5,0.03,0.5,150,22.9203,35.8958,1,1,20.3019,54.4125
5,0.03,0.5,150,22.9203,34.8399,2,1,20.3019,52.1793
5,0.03,0.5,98,30.5203,31.9967,0,0,33.274,35.217
5,0.03,0.5,98,30.5203,64.1671,1,0,33.274,53.8961
5,0.03,0.5,98,30.5203,65.7438,2,0,33.274,52.6512
5,0.03,0.5,95,29.1265,30.2937,0,0,32.6983,34.9834
5,0.03,0.5,95,29.1265,62.7143,1,0,32.6983,54.2448
5,0.03,0.5,95,29.1265,63.1039,2,0,32.6983,52.1955
5,0.03,0.5,90,26.1595,27.4217,0,0,31.355,35.1803
5,0.03,0.5,90,26.1595,60.3135,1,0,31.355,54.5245
5,0.03,0.5,90,26.1595,59.4045,2,0,31.355,51.934
5,0.03,0.5,80,20.9564,53.124,1,0,29.4944,54.2822
5,0.03,0.5,80,20.9564,53.356,2,0,29.4944,52.3984
5,0.03,0.5,80,20.9564,22.1758,0,0,29.4944,35.066
5,0.03,0.5,50,8.02119,8.71047,0,0,21.8189,34.9889
5,0.03,0.5,50,8.02119,32.9325,1,0,21.8189,54.3821
5,0.03,0.5,50,8.02119,33.3275,2,0,21.8189,52.3198
5,0.05,0.1,102,21.9967,21.929,0,1,35.9965,20.4159
5,0.05,0.1,102,21.9967,22.1627,1,1,35.9965,30.3944
5,0.05,0.1,102,21.9967,22.0637,2,1,35.9965,26.5789
5,0.05,0.1,105,19.98,20.3218,0,1,33.2083,20.346
5,0.05,0.1,105,19.98,20.2657,1,1,33.2083,30.0832
5,0.05,0.1,105,19.98,20.4405,2,1,33.2083,26.4101
5,0.05,0.1,110,16.8634,17.5035,0,1,29.3906,20.0471
5,0.05,0.1,110,16.8634,17.3072,1,1,29.3906,30.6097
5,0.05,0.1,110,16.8634,17.1493,2,1,29.3906,26.6724
5,0.05,0.1,120,11.5734,12.1114,0,1,23.158,20.3701
5,0.05,0.1,120,11.5734,12.0277,2,1,23.158,26.4192
5,0.05,0.1,120,11.5734,12.1849,1,1,23.158,30.427
5,0.05,0.1,150,3.01933,3.37853,0,1,12.2932,20.1311
5,0.05,0.1,150,3.01933,3.50038,1,1,12.2932,30.28
5,0.05,0.1,150,3.01933,3.46598,2,1,12.2932,26.4188
5,0.05,0.1,98,2.93027,1.23405,0,0,21.204,20.1801
5,0.05,0.1,98,2.93027,15.2567,1,0,21.204,30.2162
5,0.05,0.1,98,2.93027,15.2763,2,0,21.204,26.3073
5,0.05,0.1,95,1.81614,14.9701,2,0,18.9712,26.4772
5,0.05,0.1,95,1.81614,1.19425,0,0,18.9712,20.3063
5,0.05,0.1,95,1.81614,14.6282,1,0,18.9712,30.1191
5,0.05,0.1,90,0.972306,0.459668,0,0,16.5706,20.4594
5,0.05,0.1,90,0.972306,14.6952,1,0,16.5706,30.6066
5,0.05,0.1,90,0.972306,14.1462,2,0,16.5706,26.5012
5,0.05,0.1,80,0.214722,0.132023,0,0,10.3442,20.3371
5,0.05,0.1,80,0.214722,12.4464,1,0,10.3442,29.8314
5,0.05,0.1,80,0.214722,12.6384,2,0,10.3442,26.1823
5,0.05,0.1,50,1.79093e-08,0,0,0,3.54407,4.45801
5,0.05,0.1,50,1.79093e-08,0,1,0,3.54407,4.47104
5,0.05,0.1,50,1.79093e-08,0,2,0,3.54407,4.50333
5,0.05,0.2,102,29.0295,27.8474,0,1,32.0318,26.6576
5,0.05,0.2,102,29.0295,28.1615,1,1,32.0318,40.1922
5,0.05,0.2,102,29.0295,28.4287,2,1,32.0318,37.3452
5,0.05,0.2,105,25.8895,27.2513,0,1,30.4519,26.4497
5,0.05,0.2,105,25.8895,27.1003,1,1,30.4519,40.3386
5,0.05,0.2,105,25.8895,25.9358,2,1,30.4519,37.603
5,0.05,0.2,110,23.1218,24.3961,0,1,28.3703,26.6508
5,0.05,0.2,110,23.1218,25.6487,1,1,28.3703,39.9686
5,0.05,0.2,110,23.1218,25.6549,2,1,28.3703,36.688
5,0.05,0.2,120,17.6891,20.4071,0,1,24.6207,26.6657
5,0.05,0.2,120,17.6891,20.7857,1,1,24.6207,40.6416
5,0.05,0.2,120,17.6891,20.4716,2,1,24.6207,37.2345
5,0.05,0.2,150,8.39923,11.2138,1,1,17.9948,41.166
5,0.05,0.2,150,8.39923,11.7167,0,1,17.9948,26.8005
5,0.05,0.2,150,8.39923,11.754,2,1,17.9948,37.7233
5,0.05,0.2,98,9.983,6.52979,0,0,26.6025,26.707
5,0.05,0.2,98,9.983,36.5005,1,0,26.6025,40.6077
5,0.05,0.2,98,9.983,36.3633,2,0,26.6025,37.318
5,0.05,0.2,95,8.81257,5.57428,0,0,25.2617,26.4314
5,0.05,0.2,95,8.81257,34.9366,1,0,25.2617,40.4252
5,0.05,0.2,95,8.81257,34.3477,2,0,25.2617,36.8102
5,0.05,0.2,90,6.56851,5.245,0,0,22.7764,26.7105
5,0.05,0.2,90,6.56851,32.9179,1,0,22.7764,40.2631
5,0.05,0.2,90,6.56851,33.1969,2,0,22.7764,37.2344
5,0.05,0.2,80,3.59032,2.79404,0,0,18.9191,26.4375
5,0.05,0.2,80,3.59032,29.3803,1,0,18.9191,40.3953
5,0.05,0.2,80,3.59032,29.5563,2,0,18.9191,37.2559
5,0.05,0.2,50,0.223822,0.183804,0,0,8.26035,26.495
5,0.05,0.2,50,0.223822,18.5827,1,0,8.26035,40.6187
5,0.05,0.2,50,0.223822,17.9128,2,0,8.26035,36.3456
5,0.05,0.3,102,28.1323,35.4351,0,1,29.985,29.9887
5,0.05,0.3,102,28.1323,34.1148,1,1,29.985,46.0102
5,0.05,0.3,102,28.1323,36.6531,2,1,29.985,42.8793
5,0.05,0.3,105,27.0563,34.7786,0,1,28.9424,30.0273
5,0.05,0.3,105,27.0563,34.5926,1,1,28.9424,45.4299
5,0.05,0.3,105,27.0563,34.509,2,1,28.9424,43.0645
5,0.05,0.3,110,25.5048,32.2218,0,1,27.2286,29.8129
5,0.05,0.3,110,25.5048,32.7642,1,1,27.2286,45.6817
5,0.05,0.3,110,25.5048,32.4774,2,1,27.2286,43.3246
5,0.05,0.3,120,21.6749,28.4805,0,1,24.9773,29.5209
5,0.05,0.3,120,21.6749,28.7475,1,1,24.9773,45.9663
5,0.05,0.3,120,21.6749,28.1279,2,1,24.9773,43.2899
5,0.05,0.3,150,13.6899,20.6401,0,1,19.5981,30.1778
5,0.05,0.3,150,13.6899,21.458,1,1,19.5981,46.2799
5,0.05,0.3,150,13.6899,20.6871,2,1,19.5981,43.6262
5,0.05,0.3,98,16.6334,12.9781,0,0,29.4495,29.7446
5,0.05,0.3,98,16.6334,47.5339,1,0,29.4495,45.9321
5,0.05,0.3,98,16.6334,47.4458,2,0,29.4495,43.0915
5,0.05,0.3,95,15.1491,11.8832,0,0,28.2125,29.7888
5,0.05,0.3,95,15.1491,46.5252,1,0,28.2125,46.1512
5,0.05,0.3,95,15.1491,46.6392,2,0,28.2125,43.4148
5,0.05,0.3,90,12.59,10.4485,0,0,26.229,29.8808
5,0.05,0.3,90,12.59,43.4466,1,0,26.229,45.7627
5,0.05,0.3,90,12.59,43.9235,2,0,26.229,43.2775
5,0.05,0.3,80,8.96311,7.18965,0,0,23.2438,29.8177
5,0.05,0.3,80,8.96311,38.8111,1,0,23.2438,45.8528
5,0.05,0.3,80,8.96311,39.0911,2,0,23.2438,43.3389
5,0.05,0.3,50,1.74789,1.46833,0,0,14.6251,29.8205
5,0.05,0.3,50,1.74789,24.4569,1,0,14.6251,45.996
5,0.05,0.3,50,1.74789,24.127,2,0,14.6251,43.0114
5,0.05,0.4,102,28.484,42.555,0,1,28.4909,31.9268
5,0.05,0.4,102,28.484,42.483,1,1,28.4909,50.0543
5,0.05,0.4,102,28.484,41.4508,2,1,28.4909,47.2017
5,0.05,0.4,105,27.9761,39.9416,0,1,27.6436,32.1947
5,0.05,0.4,105,27.9761,42.0285,1,1,27.6436,49.7304
5,0.05,0.4,105,27.9761,42.5686,2,1,27.6436,47.1449
5,0.05,0.4,110,21.1771,40.5209,0,1,26.6135,32.0185
5,0.05,0.4,110,21.1771,39.2486,1,1,26.6135,50.4419
5,0.05,0.4,110,21.1771,38.003,2,1,26.6135,47.5145
5,0.05,0.4,120,20.2232,38.0825,0,1,24.4244,32.1853
5,0.05,0.4,120,20.2232,37.5294,1,1,24.4244,49.5364
5,0.05,0.4,120,20.2232,37.3096,2,1,24.4244,47.241
5,0.05,0.4,150,19.56,28.6434,0,1,20.5461,32.009
5,0.05,0.4,150,19.56,28.9133,1,1,20.5461,49.6181
5,0.05,0.4,150,19.56,27.7668,2,1,20.5461,47.8304
5,0.05,0.4,98,22.2113,19.8445,0,0,31.3119,32.1534
5,0.05,0.4,98,22.2113,55.2562,1,0,31.3119,49.6711
5,0.05,0.4,98,22.2113,56.0498,2,0,31.3119,47.5386
5,0.05,0.4,95,20.6811,18.665,0,0,30.3779,32.3351
5,0.05,0.4,95,20.6811,53.9913,1,0,30.3779,50.3259
5,0.05,0.4,95,20.6811,53.8868,2,0,30.3779,47.3055
5,0.05,0.4,90,18.279,16.5416,0,0,29.0675,32.1299
5,0.05,0.4,90,18.279,51.1586,1,0,29.0675,49.7806
5,0.05,0.4,90,18.279,50.6727,2,0,29.0675,47.1136
5,0.05,0.4,80,13.8321,12.722,0,0,26.2434,32.1085
5,0.05,0.4,80,13.8321,45.1784,1,0,26.2434,49.6105
5,0.05,0.4,80,13.8321,44.9144,2,0,26.2434,47.2254
5,0.05,0.4,50,4.2673,4.20996,0,0,18.214,32.2485
5,0.05,0.4,50,4.2673,28.2715,1,0,18.214,49.7197
5,0.05,0.4,50,4.2673,28.4514,2,0,18.214,47.3737
5,0.05,0.5,102,29.4799,47.6299,0,1,27.1819,34.0833
5,0.05,0.5,102,29.4799,51.0174,1,1,27.1819,53.6934
5,0.05,0.5,102,29.4799,49.6684,2,1,27.1819,50.5134
5,0.05,0.5,105,24.9853,48.7236,0,1,26.3708,34.1204
5,0.05,0.5,105,24.9853,50.2299,1,1,26.3708,52.4283
5,0.05,0.5,105,24.9853,47.9026,2,1,26.3708,50.4914
5,0.05,0.5,110,26.0178,45.1104,1,1,25.6339,52.9997
5,0.05,0.5,110,26.0178,46.97,2,1,25.6339,50.463
5,0.05,0.5,110,26.0178,46.4805,0,1,25.6339,33.9513
5,0.05,0.5,120,23.6312,1.44498e+23,0,1,23.8458,33.9588
5,0.05,0.5,120,23.6312,45.6162,1,1,23.8458,52.5625
5,0.05,0.5,120,23.6312,43.491,2,1,23.8458,50.8332
5,0.05,0.5,150,22.8657,37.8922,0,1,20.8488,33.9161
5,0.05,0.5,150,22.8657,36.9339,1,1,20.8488,52.8404
5,0.05,0.5,150,22.8657,40.2884,2,1,20.8488,50.1028
5,0.05,0.5,98,27.9117,26.0616,0,0,32.5084,33.9825
5,0.05,0.5,98,27.9117,61.6545,2,0,32.5084,50.3981
5,0.05,0.5,98,27.9117,61.4103,1,0,32.5084,52.5795
5,0.05,0.5,95,25.7449,59.7191,1,0,31.8252,52.595
5,0.05,0.5,95,25.7449,24.8743,0,0,31.8252,33.9626
5,0.05,0.5,95,25.7449,60.099,2,0,31.8252,50.7181
5,0.05,0.5,90,23.5538,22.1873,0,0,30.8079,33.7926
5,0.05,0.5,90,23.5538,56.5219,1,0,30.8079,52.6483
5,0.05,0.5,90,23.5538,56.378,2,0,30.8079,50.2647
5,0.05,0.5,80,19.1354,18.4187,0,0,28.7398,34.1112
5,0.05,0.5,80,19.1354,50.6417,1,0,28.7398,52.7472
5,0.05,0.5,80,19.1354,50.4497,2,0,28.7398,50.5396
5,0.05,0.5,50,7.00519,6.78502,0,0,21.4299,33.9908
5,0.05,0.5,50,7.00519,31.751,1,0,21.4299,52.8591
5,0.05,0.5,50,7.00519,31.701,2,0,21.4299,50.7412
5,0.1,0.1,102,37.5634,38.613,0,1,40.9513,13.0109
5,0.1,0.1,102,37.5634,inf,1,1,40.9513,16.6051
5,0.1,0.1,102,37.5634,inf,2,1,40.9513,14.1329
5,0.1,0.1,105,36.1356,36.3596,0,1,39.1915,13.3089
5,0.1,0.1,105,36.1356,inf,1,1,39.1915,15.5469
5,0.1,0.1,105,36.1356,inf,2,1,39.1915,13.214
5,0.1,0.1,110,32.8165,34.2488,0,1,36.0574,13.3495
5,0.1,0.1,110,32.8165,inf,1,1,36.0574,18.0494
5,0.1,0.1,110,32.8165,inf,2,1,36.0574,14.105
5,0.1,0.1,120,27.6589,28.3514,0,1,30.5371,12.7966
5,0.1,0.1,120,27.6589,inf,1,1,30.5371,17.147
5,0.1,0.1,120,27.6589,inf,2,1,30.5371,13.9464
5,0.1,0.1,150,14.7782,13.8833,0,1,18.4415,13.4217
5,0.1,0.1,150,14.7782,inf,1,1,18.4415,17.1514
5,0.1,0.1,150,14.7782,inf,2,1,18.4415,13.9717
5,0.1,0.1,98,1.40955,0.0496702,0,0,16.6615,12.3217
5,0.1,0.1,98,1.40955,1.74396,1,0,16.6615,17.4839
5,0.1,0.1,98,1.40955,1.63619,2,0,16.6615,13.8336
5,0.1,0.1,95,0.743745,0.036454,0,0,14.7262,12.8106
5,0.1,0.1,95,0.743745,1.52912,1,0,14.7262,16.1175
5,0.1,0.1,95,0.743745,1.30117,2,0,14.7262,12.0671
5,0.1,0.1,90,0.245155,0.0220464,0,0,9.88985,10.9708
5,0.1,0.1,90,0.245155,1.10672,1,0,9.88985,13.6726
5,0.1,0.1,90,0.245155,1.00775,2,0,9.88985,10.7329
5,0.1,0.1,80,0.00807621,0.135966,1,0,4.33969,5.6013
5,0.1,0.1,80,0.00807621,0.00203698,0,0,4.33969,6.08764
5,0.1,0.1,80,0.00807621,0.167958,2,0,4.33969,5.55886
5,0.1,0.1,50,0,0,0,0,3.5299,4.44457
5,0.1,0.1,50,0,0,1,0,3.5299,4.48317
5,0.1,0.1,50,0,0,2,0,3.5299,4.48295
5,0.1,0.2,102,40.4817,41.3596,1,1,36.0086,31.8537
5,0.1,0.2,102,40.4817,40.0816,2,1,36.0086,27.8038
5,0.1,0.2,102,40.4817,40.7495,0,1,36.0086,21.0038
