Expiry Time,Risk-Free Rate,Volatility,Strike Price,Original Method Price,Optimized Method Price,Basis,Call Flag,Original Computation Time,Optimized Computation Time
10,0.03,0.4,102,28.8899,54.2169,1,1,27.4367,54.4484
10,0.03,0.4,105,31.0457,53.1297,0,1,26.8738,35.2323
10,0.03,0.4,105,31.0457,56.2771,1,1,26.8738,54.1395
10,0.03,0.4,105,31.0457,54.0045,2,1,26.8738,52.3724
10,0.03,0.4,110,28.7911,50.061,0,1,25.6662,35.2035
10,0.03,0.4,110,28.7911,54.96,1,1,25.6662,54.4795
10,0.03,0.4,110,28.7911,51.1867,2,1,25.6662,52.3775
10,0.03,0.4,120,30.6658,50.14,0,1,24.262,35.2714
10,0.03,0.4,120,30.6658,50.2989,1,1,24.262,54.7312
10,0.03,0.4,120,30.6658,53.0194,2,1,24.262,52.4197
10,0.03,0.4,150,31.8529,44.7173,2,1,21.3045,52.2305
10,0.03,0.4,150,31.8529,46.0444,1,1,21.3045,54.2215
10,0.03,0.4,150,31.8529,42.4965,0,1,21.3045,35.2614
10,0.03,0.4,98,31.0238,27.8725,0,0,33.6373,35.0754
10,0.03,0.4,98,31.0238,64.4655,1,0,33.6373,54.7068
10,0.03,0.4,98,31.0238,64.4359,2,0,33.6373,52.6996
10,0.03,0.4,95,29.168,26.2786,0,0,33.0469,35.0449
10,0.03,0.4,95,29.168,62.9756,1,0,33.0469,54.9767
10,0.03,0.4,95,29.168,62.4532,2,0,33.0469,52.693
10,0.03,0.4,90,26.7304,24.7507,0,0,32.0772,35.2156
10,0.03,0.4,90,26.7304,59.4361,1,0,32.0772,54.9593
10,0.03,0.4,90,26.7304,58.5182,2,0,32.0772,52.2876
10,0.03,0.4,80,21.2847,20.2782,0,0,29.9907,35.4592
10,0.03,0.4,80,21.2847,52.6001,1,0,29.9907,54.7933
10,0.03,0.4,80,21.2847,52.7121,2,0,29.9907,52.7259
10,0.03,0.4,50,8.57346,8.20383,0,0,23.1688,34.9392
10,0.03,0.4,50,8.57346,32.5951,1,0,23.1688,54.6393
10,0.03,0.4,50,8.57346,32.7601,2,0,23.1688,52.4404
10,0.03,0.5,102,47.9764,62.1275,0,1,25.9742,37.3406
10,0.03,0.5,102,47.9764,61.5966,1,1,25.9742,60.1775
10,0.03,0.5,102,47.9764,62.8647,2,1,25.9742,55.7077
10,0.03,0.5,105,40.3168,67.586,0,1,24.9685,36.9722
10,0.03,0.5,105,40.3168,66.7346,1,1,24.9685,57.2071
10,0.03,0.5,105,40.3168,64.3979,2,1,24.9685,55.9481
10,0.03,0.5,110,44.2377,59.6936,0,1,24.3443,37.0985
10,0.03,0.5,110,44.2377,61.6273,2,1,24.3443,56.2228
10,0.03,0.5,110,44.2377,65.2233,1,1,24.3443,58.1036
10,0.03,0.5,120,46.8468,59.412,1,1,23.5374,57.9259
10,0.03,0.5,120,46.8468,57.4489,0,1,23.5374,37.1271
10,0.03,0.5,120,46.8468,67.216,2,1,23.5374,55.3407
10,0.03,0.5,150,44.7383,49.9246,0,1,20.8093,37.2254
10,0.03,0.5,150,44.7383,52.5583,1,1,20.8093,58.4131
10,0.03,0.5,150,44.7383,54.0753,2,1,20.8093,55.4847
10,0.03,0.5,98,39.6998,36.1228,0,0,35.2769,36.984
10,0.03,0.5,98,39.6998,71.0306,2,0,35.2769,56.0775
10,0.03,0.5,98,39.6998,71.7557,1,0,35.2769,58.3522
10,0.03,0.5,95,37.4237,34.5942,0,0,34.9231,37.258
10,0.03,0.5,95,37.4237,68.8083,1,0,34.9231,57.9382
10,0.03,0.5,95,37.4237,67.858,2,0,34.9231,55.5387
10,0.03,0.5,90,34.9781,32.1119,0,0,34.1938,37.366
10,0.03,0.5,90,34.9781,64.7093,1,0,34.1938,57.6364
10,0.03,0.5,90,34.9781,65.1322,2,0,34.1938,55.9953
10,0.03,0.5,80,27.9505,27.3076,0,0,32.2926,37.3641
10,0.03,0.5,80,27.9505,57.2954,1,0,32.2926,57.5232
10,0.03,0.5,80,27.9505,57.9593,2,0,32.2926,55.9874
10,0.03,0.5,50,12.9942,13.3366,0,0,26.6008,37.1534
10,0.03,0.5,50,12.9942,36.0296,1,0,26.6008,57.5972
10,0.03,0.5,50,12.9942,36.0196,2,0,26.6008,55.7636
10,0.05,0.1,102,38.6363,38.9983,0,1,39.2387,18.2498
10,0.05,0.1,102,38.6363,38.7625,1,1,39.2387,27.1036
10,0.05,0.1,102,38.6363,39.1192,2,1,39.2387,22.8849
10,0.05,0.1,105,36.2393,37.1099,0,1,37.3845,18.3386
10,0.05,0.1,105,36.2393,36.448,2,1,37.3845,22.6705
10,0.05,0.1,105,36.2393,36.6331,1,1,37.3845,26.9029
10,0.05,0.1,110,34.0964,34.5315,1,1,34.8314,27.0085
10,0.05,0.1,110,34.0964,34.3251,2,1,34.8314,22.9858
10,0.05,0.1,110,34.0964,34.8014,0,1,34.8314,18.3234
10,0.05,0.1,120,28.1287,29.7136,2,1,29.9948,22.5151
10,0.05,0.1,120,28.1287,29.5058,1,1,29.9948,27.0412
10,0.05,0.1,120,28.1287,29.2872,0,1,29.9948,18.3502
10,0.05,0.1,150,16.4081,17.3716,0,1,19.9013,18.2914
10,0.05,0.1,150,16.4081,16.7587,1,1,19.9013,26.9633
10,0.05,0.1,150,16.4081,17.2769,2,1,19.9013,22.7866
10,0.05,0.1,98,3.10317,0.756043,0,0,19.6695,18.3914
10,0.05,0.1,98,3.10317,7.10322,1,0,19.6695,26.8267
10,0.05,0.1,98,3.10317,7.81845,2,0,19.6695,22.8595
10,0.05,0.1,95,2.22063,0.409168,0,0,18.4253,18.2873
10,0.05,0.1,95,2.22063,7.70257,1,0,18.4253,27.0011
10,0.05,0.1,95,2.22063,7.69308,2,0,18.4253,23.1182
10,0.05,0.1,90,1.27821,0.24178,0,0,17.0806,18.235
10,0.05,0.1,90,1.27821,7.2162,1,0,17.0806,27.0218
10,0.05,0.1,90,1.27821,6.98225,2,0,17.0806,22.7812
10,0.05,0.1,80,0.331226,0.0633237,0,0,11.9792,18.4701
10,0.05,0.1,80,0.331226,6.18245,1,0,11.9792,29.2281
10,0.05,0.1,80,0.331226,6.0065,2,0,11.9792,24.4545
10,0.05,0.1,50,5.57807e-05,3.76406,2,0,3.85819,24.5627
10,0.05,0.1,50,5.57807e-05,0.000305365,0,0,3.85819,20.0483
10,0.05,0.1,50,5.57807e-05,4.03899,1,0,3.85819,29.3354
10,0.05,0.2,102,42.4177,43.7871,2,1,36.6397,38.0862
10,0.05,0.2,102,42.4177,44.1627,0,1,36.6397,27.688
10,0.05,0.2,102,42.4177,42.9848,1,1,36.6397,41.6723
10,0.05,0.2,105,40.0454,43.5612,0,1,35.7363,27.5725
10,0.05,0.2,105,40.0454,42.4352,1,1,35.7363,41.6424
10,0.05,0.2,105,40.0454,42.2707,2,1,35.7363,38.0747
10,0.05,0.2,110,35.7804,40.8506,0,1,33.7204,27.5299
10,0.05,0.2,110,35.7804,40.6968,1,1,33.7204,41.7789
10,0.05,0.2,110,35.7804,40.6844,2,1,33.7204,38.1371
10,0.05,0.2,120,29.5513,37.4558,0,1,30.8092,27.663
10,0.05,0.2,120,29.5513,36.9842,1,1,30.8092,42.0851
10,0.05,0.2,120,29.5513,36.902,2,1,30.8092,38.2685
10,0.05,0.2,150,20.6196,28.0574,0,1,24.1677,27.7028
10,0.05,0.2,150,20.6196,28.2434,1,1,24.1677,41.5221
10,0.05,0.2,150,20.6196,27.8838,2,1,24.1677,37.924
10,0.05,0.2,98,11.0649,30.8427,2,0,27.746,36.1269
10,0.05,0.2,98,11.0649,5.49831,0,0,27.746,25.2271
10,0.05,0.2,98,11.0649,30.5293,1,0,27.746,39.1838
10,0.05,0.2,95,9.94615,4.94816,0,0,25.5664,25.2807
10,0.05,0.2,95,9.94615,29.7276,1,0,25.5664,38.3392
10,0.05,0.2,95,9.94615,30.4399,2,0,25.5664,34.8302
10,0.05,0.2,90,7.86752,4.32578,0,0,23.0753,25.0761
10,0.05,0.2,90,7.86752,28.7028,1,0,23.0753,38.0704
10,0.05,0.2,90,7.86752,28.9098,2,0,23.0753,34.852
10,0.05,0.2,80,4.91332,2.69615,0,0,20.1068,24.9754
10,0.05,0.2,80,4.91332,25.3377,1,0,20.1068,37.9289
10,0.05,0.2,80,4.91332,25.6576,2,0,20.1068,34.7823
10,0.05,0.2,50,0.687697,16.076,2,0,12.73,34.8876
10,0.05,0.2,50,0.687697,15.4261,1,0,12.73,37.5891
10,0.05,0.2,50,0.687697,0.371043,0,0,12.73,25.0976
10,0.05,0.3,102,35.5226,53.1569,0,1,30.2335,29.6081
10,0.05,0.3,102,35.5226,50.5941,2,1,30.2335,42.7626
10,0.05,0.3,102,35.5226,52.6059,1,1,30.2335,45.7067
10,0.05,0.3,105,34.6627,52.2307,0,1,29.6067,29.4983
10,0.05,0.3,105,34.6627,49.6462,1,1,29.6067,45.7485
10,0.05,0.3,105,34.6627,51.2599,2,1,29.6067,42.9219
10,0.05,0.3,110,28.1967,47.445,0,1,28.2491,30.0609
10,0.05,0.3,110,28.1967,48.5818,1,1,28.2491,45.4753
10,0.05,0.3,110,28.1967,49.589,2,1,28.2491,42.4648
10,0.05,0.3,120,29.5584,46.8847,0,1,26.252,29.7014
10,0.05,0.3,120,29.5584,47.2411,1,1,26.252,45.4749
10,0.05,0.3,120,29.5584,46.0902,2,1,26.252,43.1944
10,0.05,0.3,150,23.2636,39.6095,0,1,22.3912,29.687
10,0.05,0.3,150,23.2636,38.429,1,1,22.3912,45.8264
10,0.05,0.3,150,23.2636,38.1907,2,1,22.3912,42.9797
10,0.05,0.3,98,18.693,12.8809,0,0,29.3576,30.0031
10,0.05,0.3,98,18.693,45.6374,1,0,29.3576,45.0032
10,0.05,0.3,98,18.693,46.6563,2,0,29.3576,42.7472
10,0.05,0.3,95,17.3379,11.7988,0,0,28.7561,29.6965
10,0.05,0.3,95,17.3379,45.2373,1,0,28.7561,45.462
10,0.05,0.3,95,17.3379,44.7243,2,0,28.7561,42.4417
10,0.05,0.3,90,15.1851,10.4391,0,0,27.2949,29.6208
10,0.05,0.3,90,15.1851,43.0452,1,0,27.2949,45.5357
10,0.05,0.3,90,15.1851,43.3512,2,0,27.2949,43.0346
10,0.05,0.3,80,11.2243,8.04591,0,0,24.7679,29.7861
10,0.05,0.3,80,11.2243,38.3504,1,0,24.7679,45.7799
10,0.05,0.3,80,11.2243,38.7023,2,0,24.7679,43.1256
10,0.05,0.3,50,3.34967,2.76029,0,0,17.6174,29.9002
10,0.05,0.3,50,3.34967,24.074,1,0,17.6174,46.1693
10,0.05,0.3,50,3.34967,23.904,2,0,17.6174,42.9378
10,0.05,0.4,102,35.2484,58.8338,0,1,28.1432,33.0074
10,0.05,0.4,102,35.2484,56.6695,1,1,28.1432,51.3592
10,0.05,0.4,102,35.2484,59.6949,2,1,28.1432,48.4268
10,0.05,0.4,105,33.1377,61.4994,0,1,27.459,32.6414
10,0.05,0.4,105,33.1377,61.2629,1,1,27.459,50.713
10,0.05,0.4,105,33.1377,57.9169,2,1,27.459,48.3416
10,0.05,0.4,110,34.3149,57.4623,0,1,26.8292,32.9127
10,0.05,0.4,110,34.3149,59.9605,1,1,26.8292,50.497
10,0.05,0.4,110,34.3149,56.0873,2,1,26.8292,48.5086
10,0.05,0.4,120,36.752,6.534e+16,0,1,25.1345,32.7101
10,0.05,0.4,120,36.752,59.5244,1,1,25.1345,51.0843
10,0.05,0.4,120,36.752,54.7534,2,1,25.1345,48.5429
10,0.05,0.4,150,30.3982,47.1402,0,1,22.0061,33.1378
10,0.05,0.4,150,30.3982,50.3956,1,1,22.0061,50.6227
10,0.05,0.4,150,30.3982,49.2697,2,1,22.0061,48.5826
10,0.05,0.4,98,26.3838,20.2102,0,0,31.9325,33.1691
10,0.05,0.4,98,26.3838,58.6302,1,0,31.9325,51.2451
10,0.05,0.4,98,26.3838,57.2969,2,0,31.9325,48.2248
10,0.05,0.4,95,25.3407,18.3147,0,0,31.4141,32.443
10,0.05,0.4,95,25.3407,56.9573,1,0,31.4141,52.3886
10,0.05,0.4,95,25.3407,56.3685,2,0,31.4141,48.6428
10,0.05,0.4,90,22.284,17.0615,0,0,30.1597,32.892
10,0.05,0.4,90,22.284,53.2487,2,0,30.1597,48.5604
10,0.05,0.4,90,22.284,53.7706,1,0,30.1597,51.0985
10,0.05,0.4,80,17.5258,13.9975,0,0,28.2368,33.0235
10,0.05,0.4,80,17.5258,47.0842,1,0,28.2368,50.7961
10,0.05,0.4,80,17.5258,47.7561,2,0,28.2368,48.8358
10,0.05,0.4,50,6.67439,5.70174,0,0,21.6853,33.2263
10,0.05,0.4,50,6.67439,29.5326,1,0,21.6853,51.3501
10,0.05,0.4,50,6.67439,29.4976,2,0,21.6853,49.2086
10,0.05,0.5,102,47.7719,71.1798,1,1,26.3955,55.0268
10,0.05,0.5,102,47.7719,74.7736,0,1,26.3955,35.2073
10,0.05,0.5,102,47.7719,68.9711,2,1,26.3955,53.2662
10,0.05,0.5,105,50.3007,63.2947,0,1,25.8651,35.3485
10,0.05,0.5,105,50.3007,68.4278,1,1,25.8651,55.6131
10,0.05,0.5,105,50.3007,65.4404,2,1,25.8651,53.1489
10,0.05,0.5,110,44.6609,69.7813,0,1,25.3442,35.4097
10,0.05,0.5,110,44.6609,64.5424,1,1,25.3442,57.5435
10,0.05,0.5,110,44.6609,66.1464,2,1,25.3442,55.9835
10,0.05,0.5,120,44.7172,65.7292,0,1,25.6667,37.9819
10,0.05,0.5,120,44.7172,57.8335,1,1,25.6667,57.8018
10,0.05,0.5,120,44.7172,61.9147,2,1,25.6667,53.7272
10,0.05,0.5,150,41.9004,5.6643e+20,0,1,22.4323,35.4899
10,0.05,0.5,150,41.9004,55.4517,1,1,22.4323,55.3887
10,0.05,0.5,150,41.9004,62.8459,2,1,22.4323,53.4586
10,0.05,0.5,98,33.5255,66.9482,1,0,36.7486,56.4519
10,0.05,0.5,98,33.5255,27.278,0,0,36.7486,35.6578
10,0.05,0.5,98,33.5255,66.7818,2,0,36.7486,53.1994
10,0.05,0.5,95,31.8306,26.136,0,0,33.3024,35.6297
10,0.05,0.5,95,31.8306,65.3915,1,0,33.3024,55.7208
10,0.05,0.5,95,31.8306,65.3342,2,0,33.3024,53.5342
10,0.05,0.5,90,29.1447,24.0734,0,0,32.6185,35.5248
10,0.05,0.5,90,29.1447,61.3107,1,0,32.6185,55.1121
10,0.05,0.5,90,29.1447,60.9058,2,0,32.6185,52.8778
10,0.05,0.5,80,23.7766,20.0142,0,0,30.8584,35.88
10,0.05,0.5,80,23.7766,54.9863,1,0,30.8584,55.5039
10,0.05,0.5,80,23.7766,54.6823,2,0,30.8584,53.4553
10,0.05,0.5,50,10.7541,9.7252,0,0,25.4672,36.7071
10,0.05,0.5,50,10.7541,34.1115,1,0,25.4672,56.282
10,0.05,0.5,50,10.7541,34.0765,2,0,25.4672,53.1543
10,0.1,0.1,102,61.8495,152.809,0,1,43.1545,5.17701
10,0.1,0.1,102,61.8495,inf,1,1,43.1545,5.58019
10,0.1,0.1,102,61.8495,inf,2,1,43.1545,5.33289
10,0.1,0.1,105,59.9143,136.825,0,1,42.2324,5.47143
10,0.1,0.1,105,59.9143,inf,1,1,42.2324,5.27308
10,0.1,0.1,105,59.9143,inf,2,1,42.2324,5.40792
10,0.1,0.1,110,58.26,136.377,0,1,40.6533,5.20708
10,0.1,0.1,110,58.26,inf,1,1,40.6533,5.47612
10,0.1,0.1,110,58.26,inf,2,1,40.6533,5.27422
10,0.1,0.1,120,55.4947,130.328,0,1,37.5975,5.09232
10,0.1,0.1,120,55.4947,inf,1,1,37.5975,5.2809
10,0.1,0.1,120,55.4947,inf,2,1,37.5975,5.40991
10,0.1,0.1,150,48.7065,inf,0,1,29.5152,5.00879
10,0.1,0.1,150,48.7065,inf,1,1,29.5152,6.43051
10,0.1,0.1,150,48.7065,inf,2,1,29.5152,5.02233
10,0.1,0.1,98,1.39046,0.00786299,0,0,11.1527,5.00852
10,0.1,0.1,98,1.39046,0.097951,1,0,11.1527,5.28843
10,0.1,0.1,98,1.39046,0.0783608,2,0,11.1527,4.8631
10,0.1,0.1,95,0.812596,0.100616,0,0,9.91867,5.24855
10,0.1,0.1,95,0.812596,0.132934,1,0,9.91867,5.5704
10,0.1,0.1,95,0.812596,0.104448,2,0,9.91867,5.03328
10,0.1,0.1,90,0.256983,0.0608791,0,0,7.39286,5.13838
10,0.1,0.1,90,0.256983,0.0989505,1,0,7.39286,5.32594
10,0.1,0.1,90,0.256983,0.107946,2,0,7.39286,5.17694
10,0.1,0.1,80,0.00719867,0.000737808,0,0,4.00609,5.42571
10,0.1,0.1,80,0.00719867,0.071964,1,0,4.00609,5.24754
10,0.1,0.1,80,0.00719867,0.095952,2,0,4.00609,5.18986
10,0.1,0.1,50,0,0.07996,1,0,3.55302,5.83934
10,0.1,0.1,50,0,0,0,0,3.55302,5.49703
10,0.1,0.1,50,0,0.049975,2,0,3.55302,4.95428
10,0.1,0.2,102,61.6735,64.665,0,1,38.5535,18.7671
10,0.1,0.2,102,61.6735,63.0137,1,1,38.5535,27.9775
10,0.1,0.2,102,61.6735,63.2177,2,1,38.5535,23.4934
10,0.1,0.2,105,62.2029,62.838,0,1,37.8788,18.6506
10,0.1,0.2,105,62.2029,62.2789,1,1,37.8788,27.45
10,0.1,0.2,105,62.2029,63.1417,2,1,37.8788,23.374
10,0.1,0.2,110,58.6205,60.6444,0,1,36.396,18.815
10,0.1,0.2,110,58.6205,59.5737,1,1,36.396,28.0698
10,0.1,0.2,110,58.6205,59.5624,2,1,36.396,23.7289
10,0.1,0.2,120,53.6931,56.1694,0,1,33.6146,18.7077
10,0.1,0.2,120,53.6931,57.1747,1,1,33.6146,27.8077
10,0.1,0.2,120,53.6931,58.0065,2,1,33.6146,23.7306
10,0.1,0.2,150,47.8399,49.7914,0,1,27.6807,18.602
10,0.1,0.2,150,47.8399,49.0948,1,1,27.6807,27.649
10,0.1,0.2,150,47.8399,50.0766,2,1,27.6807,23.7789
10,0.1,0.2,98,6.54529,0.90325,0,0,20.6952,18.8244
10,0.1,0.2,98,6.54529,10.0008,1,0,20.6952,27.676
10,0.1,0.2,98,6.54529,10.471,2,0,20.6952,23.8065
10,0.1,0.2,95,5.47979,0.721155,0,0,19.9495,18.8104
10,0.1,0.2,95,5.47979,9.40979,1,0,19.9495,27.561
10,0.1,0.2,95,5.47979,10.2264,2,0,19.9495,23.8283
10,0.1,0.2,90,4.00286,0.598887,0,0,18.6969,18.9303
10,0.1,0.2,90,4.00286,9.2024,1,0,18.6969,27.8139
10,0.1,0.2,90,4.00286,9.55322,2,0,18.6969,23.7255
10,0.1,0.2,80,1.99667,0.312428,0,0,17.0759,18.6961
10,0.1,0.2,80,1.99667,7.98001,1,0,17.0759,27.5862
10,0.1,0.2,80,1.99667,8.21989,2,0,17.0759,23.8547
10,0.1,0.2,50,0.083584,0.0286822,0,0,6.50312,19.0541
10,0.1,0.2,50,0.083584,5.14743,1,0,6.50312,27.8383
10,0.1,0.2,50,0.083584,4.86757,2,0,6.50312,23.3938
10,0.1,0.3,102,53.2515,65.7656,0,1,34.1607,24.3616
10,0.1,0.3,102,53.2515,65.7851,1,1,34.1607,36.316
10,0.1,0.3,102,53.2515,66.4813,2,1,34.1607,32.9075
10,0.1,0.3,105,47.4675,66.6885,0,1,33.6571,24.0311
10,0.1,0.3,105,47.4675,64.9781,1,1,33.6571,36.3412
10,0.1,0.3,105,47.4675,67.3538,2,1,33.6571,33.2927
10,0.1,0.3,110,48.4309,65.2515,0,1,32.7663,24.2095
10,0.1,0.3,110,48.4309,65.459,1,1,32.7663,36.4933
10,0.1,0.3,110,48.4309,64.3047,2,1,32.7663,33.1356
10,0.1,0.3,120,45.0532,62.3109,0,1,30.8487,23.8603
10,0.1,0.3,120,45.0532,63.3497,1,1,30.8487,36.0548
10,0.1,0.3,120,45.0532,61.7991,2,1,30.8487,33.0841
10,0.1,0.3,150,41.0201,56.3705,0,1,26.1692,24.0972
10,0.1,0.3,150,41.0201,56.4036,1,1,26.1692,36.2424
10,0.1,0.3,150,41.0201,53.6658,2,1,26.1692,32.7312
10,0.1,0.3,98,12.9809,28.3277,1,0,25.3316,36.7631
10,0.1,0.3,98,12.9809,3.88305,0,0,25.3316,24.1224
10,0.1,0.3,98,12.9809,27.358,2,0,25.3316,32.7381
10,0.1,0.3,95,11.7983,3.49556,0,0,24.6762,24.1614
10,0.1,0.3,95,11.7983,26.1879,1,0,24.6762,36.0895
10,0.1,0.3,95,11.7983,26.4348,2,0,24.6762,32.643
10,0.1,0.3,90,9.82039,3.01287,0,0,23.3801,23.9565
10,0.1,0.3,90,9.82039,25.1424,1,0,23.3801,36.2363
10,0.1,0.3,90,9.82039,25.2953,2,0,23.3801,33.0241
10,0.1,0.3,80,6.68029,2.22549,0,0,21.8382,24.146
10,0.1,0.3,80,6.68029,23.0605,1,0,21.8382,36.7467
10,0.1,0.3,80,6.68029,22.5887,2,0,21.8382,32.8909
10,0.1,0.3,50,1.52487,0.546275,0,0,15.7664,24.0034
10,0.1,0.3,50,1.52487,14.3278,1,0,15.7664,36.6103
10,0.1,0.3,50,1.52487,13.7581,2,0,15.7664,32.7073
10,0.1,0.4,102,37.7158,73.0128,0,1,31.4569,28.6416
10,0.1,0.4,102,37.7158,69.6553,1,1,31.4569,43.6298
10,0.1,0.4,102,37.7158,73.0561,2,1,31.4569,40.7308
10,0.1,0.4,105,39.2772,69.1018,0,1,30.8074,28.7798
10,0.1,0.4,105,39.2772,72.0049,1,1,30.8074,43.9726
10,0.1,0.4,105,39.2772,68.7319,2,1,30.8074,40.6443
10,0.1,0.4,110,43.3298,71.5478,0,1,29.9687,28.4619
10,0.1,0.4,110,43.3298,69.0404,1,1,29.9687,43.4914
10,0.1,0.4,110,43.3298,70.9764,2,1,29.9687,40.4442
10,0.1,0.4,120,34.8624,64.6821,0,1,28.3081,28.5123
10,0.1,0.4,120,34.8624,67.264,1,1,28.3081,43.777
10,0.1,0.4,120,34.8624,68.9909,2,1,28.3081,40.6389
10,0.1,0.4,150,40.4762,63.2687,0,1,24.8532,28.4906
10,0.1,0.4,150,40.4762,61.9439,1,1,24.8532,46.3224
10,0.1,0.4,150,40.4762,59.6246,2,1,24.8532,43.9263
10,0.1,0.4,98,19.4753,7.99446,0,0,32.2946,29.9223
10,0.1,0.4,98,19.4753,43.6086,1,0,32.2946,44.2374
10,0.1,0.4,98,19.4753,43.0992,2,0,32.2946,40.8842
10,0.1,0.4,95,18.1054,7.6774,0,0,28.1355,28.6511
10,0.1,0.4,95,18.1054,42.007,1,0,28.1355,44.0495
10,0.1,0.4,95,18.1054,40.8201,2,0,28.1355,40.4285
10,0.1,0.4,90,15.779,6.84665,0,0,27.147,28.5793
10,0.1,0.4,90,15.779,39.4992,1,0,27.147,43.8701
10,0.1,0.4,90,15.779,39.0944,2,0,27.147,40.645
10,0.1,0.4,80,11.7033,5.34667,0,0,25.1663,28.7736
10,0.1,0.4,80,11.7033,35.1024,1,0,25.1663,43.7841
10,0.1,0.4,80,11.7033,34.9745,2,0,25.1663,40.7899
10,0.1,0.4,50,3.75789,1.96104,0,0,19.34,36.2934
10,0.1,0.4,50,3.75789,21.7641,1,0,19.34,44.0768
10,0.1,0.4,50,3.75789,22.074,2,0,19.34,40.9346
10,0.1,0.5,102,46.4721,74.6067,0,1,28.8673,31.9199
10,0.1,0.5,102,46.4721,72.3796,1,1,28.8673,49.7132
10,0.1,0.5,102,46.4721,74.6011,2,1,28.8673,47.1924
10,0.1,0.5,105,46.3137,71.2034,0,1,28.1964,32.0924
10,0.1,0.5,105,46.3137,72.8094,1,1,28.1964,49.9941
10,0.1,0.5,105,46.3137,77.7737,2,1,28.1964,47.2931
10,0.1,0.5,110,44.9191,71.5536,0,1,27.7133,32.2167
10,0.1,0.5,110,44.9191,73.9533,1,1,27.7133,49.9381
10,0.1,0.5,110,44.9191,74.6824,2,1,27.7133,47.1196
10,0.1,0.5,120,40.855,69.955,0,1,26.3635,32.1374
10,0.1,0.5,120,40.855,74.0068,1,1,26.3635,49.8309
10,0.1,0.5,120,40.855,70.7097,2,1,26.3635,47.3778
10,0.1,0.5,150,40.5724,66.0648,0,1,23.9856,32.1398
10,0.1,0.5,150,40.5724,75.8505,1,1,23.9856,49.4864
10,0.1,0.5,150,40.5724,72.1661,2,1,23.9856,47.1699
10,0.1,0.5,98,25.8999,12.5648,0,0,31.4265,32.1567
10,0.1,0.5,98,25.8999,55.5296,1,0,31.4265,49.9513
10,0.1,0.5,98,25.8999,55.441,2,0,31.4265,47.3209
10,0.1,0.5,95,24.5052,11.8864,0,0,30.9684,32.0746
10,0.1,0.5,95,24.5052,52.7367,1,0,30.9684,49.5705
10,0.1,0.5,95,24.5052,53.468,2,0,30.9684,47.2656
10,0.1,0.5,90,22.1908,11.0923,0,0,30.2213,32.3624
10,0.1,0.5,90,22.1908,50.7526,1,0,30.2213,49.6998
10,0.1,0.5,90,22.1908,50.7616,2,0,30.2213,47.3374
10,0.1,0.5,80,17.4857,9.01038,0,0,28.5165,32.0774
10,0.1,0.5,80,17.4857,44.8336,1,0,28.5165,49.5949
10,0.1,0.5,80,17.4857,44.7376,2,0,28.5165,47.1255
10,0.1,0.5,50,6.88385,4.15098,0,0,22.7371,32.0061
10,0.1,0.5,50,6.88385,28.2059,1,0,22.7371,49.8481
10,0.1,0.5,50,6.88385,28.4158,2,0,22.7371,47.4289
